image_path,ssi_path,label,split
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB4/segment_071.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB4/segment_071_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_000.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_000_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_003.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_003_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_004.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_004_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_005.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_005_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_006.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_006_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_008.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_008_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_009.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_009_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_010.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_010_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_012.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_012_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_016.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_016_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_017.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_017_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_018.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_018_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_020.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_020_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_021.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_021_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_022.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_022_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_023.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_023_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_024.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_024_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_025.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_025_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_027.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_027_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_029.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_029_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_030.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_030_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_031.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_031_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_032.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_032_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_033.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_033_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_034.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_034_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_036.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_036_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_037.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_037_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_038.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_038_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_039.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_039_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_040.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_040_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_042.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_042_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_043.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_043_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_044.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_044_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_045.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_045_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_049.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_049_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_051.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_051_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_053.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_053_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_054.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_054_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_055.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_055_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_056.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_056_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_059.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_059_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_061.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_061_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_062.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_062_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_063.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_063_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_064.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_064_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_065.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_065_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_067.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_067_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_068.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_068_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_069.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_069_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB5/segment_070.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB5/segment_070_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_000.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_000_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_001.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_001_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_002.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_002_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_003.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_003_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_004.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_004_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_005.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_005_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_006.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_006_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_007.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_007_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_008.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_008_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_010.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_010_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_011.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_011_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_013.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_013_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_014.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_014_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_016.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_016_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_020.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_020_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_021.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_021_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_022.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_022_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_023.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_023_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_026.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_026_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_027.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_027_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_028.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_028_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_029.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_029_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_030.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_030_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_031.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_031_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_033.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_033_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_035.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_035_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_036.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_036_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_038.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_038_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_039.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_039_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_041.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_041_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_042.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_042_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_044.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_044_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_045.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_045_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_046.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_046_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_047.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_047_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_048.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_048_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_051.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_051_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_052.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_052_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_055.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_055_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_056.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_056_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_057.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_057_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_058.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_058_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_059.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_059_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_061.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_061_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_062.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_062_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_065.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_065_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_066.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_066_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_068.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_068_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_069.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_069_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB6/segment_071.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB6/segment_071_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_000.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_000_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_001.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_001_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_004.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_004_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_005.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_005_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_007.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_007_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_009.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_009_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_011.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_011_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_012.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_012_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_013.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_013_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_014.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_014_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_015.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_015_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_016.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_016_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_017.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_017_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_019.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_019_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_020.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_020_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_021.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_021_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_022.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_022_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_023.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_023_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_024.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_024_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_026.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_026_weighted.npy,DS_TLE,train
/content/drive/MyDrive/CWT_images/train/DS_TLE/DS_WN_27/SW_FB7/segment_027.png,/content/drive/MyDrive/SSI_vectors/train/DS_TLE/DS_WN_27/SW_FB7/segment_027_weighted.npy,DS_TLE,train
